Line,Shift,Timestamps,AY,Units Produced,Units Planned,Units Lost,Downtime,Planned Time,Run- time,Repairs,CAL,Bussiness Date,Grupo
LN02,2,2021-09-29 21:00:00,98.43 %,125,127,2,7.68,0,52.32,0,0,29-septiembre-21,B2
LN02,2,2021-09-29 22:00:00,95.24 %,60,63,3,0.95,30.03,29.02,0,0,29-septiembre-21,B2
LN02,2,2021-09-29 23:00:00,98.48 %,65,66,1,2.12,29.15,28.73,0,0,29-septiembre-21,B2
LN02,2,2021-09-30 00:00:00,100.00%,134,127,0,1.08,0,58.92,0,0,29-septiembre-21,B2
LN02,2,2021-09-30 01:00:00,94.49 %,120,127,7,5.6,0,54.4,0,0,29-septiembre-21,B2
LN02,2,2021-09-30 02:00:00,100.00%,130,127,0,2,0,58,0,0,29-septiembre-21,B2
LN02,2,2021-09-30 03:00:00,100.00%,111,106,0,1.67,10,48.33,0,0,29-septiembre-21,B2
LN02,2,2021-09-30 04:00:00,84.25 %,107,127,20,12.08,0,47.92,0,0,29-septiembre-21,B2
LN02,2,2021-09-30 05:00:00,67.72 %,86,127,41,21.22,0,38.78,0,0,29-septiembre-21,B2
LN03,1,2021-09-29 06:00:00,100.00%,96,81,0,0.73,0,53.55,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 07:00:00,100.00%,107,89,0,1.35,0,58.65,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 08:00:00,100.00%,90,74,0,5.2,9.8,45,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 09:00:00,100.00%,107,89,0,0.45,0,59.55,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 10:00:00,100.00%,97,82,0,0.75,4.95,54.3,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 11:00:00,100.00%,44,36,0,0.53,35.05,24.42,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 12:00:00,100.00%,105,89,0,3.3,0,56.7,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 13:00:00,100.00%,109,89,0,0,0,60,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 14:00:00,100.00%,102,85,0,0.87,2.8,56.33,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 15:00:00,100.00%,94,78,0,1.88,7.22,50.9,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 16:00:00,100.00%,106,89,0,3.1,0,56.9,0,0,29-septiembre-21,C1
LN03,1,2021-09-29 17:00:00,85.23 %,75,88,13,17.27,0,42.73,0,0,29-septiembre-21,C1
LN03,2,2021-09-29 18:00:00,100.00%,91,79,0,3.87,0,50.5,0,0,29-septiembre-21,C2
LN03,2,2021-09-29 19:00:00,100.00%,92,87,0,7.63,0,52.37,0,0,29-septiembre-21,C2
LN03,2,2021-09-29 20:00:00,82.19 %,60,73,13,17.58,10,32.42,0,0,29-septiembre-21,C2
LN03,2,2021-09-29 21:00:00,100.00%,108,87,0,2.8,0,57.2,0,0,29-septiembre-21,C2
LN03,2,2021-09-29 22:00:00,100.00%,104,87,0,3.33,0,56.67,0,0,29-septiembre-21,C2
LN03,2,2021-09-29 23:00:00,100.00%,54,44,0,0.73,29.98,29.28,0,0,29-septiembre-21,C2
LN03,2,2021-09-30 00:00:00,100.00%,53,43,0,1.37,30.02,28.62,0,0,29-septiembre-21,C2
LN03,2,2021-09-30 01:00:00,100.00%,108,87,0,2.28,0,57.72,0,0,29-septiembre-21,C2
LN03,2,2021-09-30 02:00:00,100.00%,107,87,0,1.5,0,58.5,0,0,29-septiembre-21,C2
LN03,2,2021-09-30 03:00:00,100.00%,87,73,0,3.25,10.05,46.7,0,0,29-septiembre-21,C2
LN03,2,2021-09-30 04:00:00,100.00%,107,87,0,2.65,0,57.35,0,0,29-septiembre-21,C2
